outcome,KE_CyHex,KE_FeO,KE_H70,Q.No_1,Q.No_2,Q.No_3,Q.No_4,Q.No_5,Q.No_6,Q.No_7,Q.No_8,Q.No_9,Q.No_10,Q.No_11,Q.No_12,Q.No_13,Q.No_14,Q.No_15,Q.No_16,Q.No_17,Q.No_18,Q.No_19,Q.No_20,Q.No_21,Q.No_22,Q.No_23,Q.No_24,Q.No_25,Q.No_26,Q.No_27,Q.No_28,Q.No_29,Q.No_30,Mod_Vel_1,Mod_Vel_2,Mod_Vel_3,Mod_Vel_4,Mod_Vel_5,Mod_Vel_6,Mod_Vel_7,Mod_Vel_8,Mod_Vel_9,Mod_Vel_10,Mod_Vel_11,Mod_Vel_12,Mod_Vel_13,Mod_Vel_14,Mod_Vel_15,Mod_Vel_16,Mod_Vel_17,Mod_Vel_18,Mod_Vel_19,Mod_Vel_20,Mod_Vel_21,Mod_Vel_22,Mod_Vel_23,Mod_Vel_24,Mod_Vel_25,Mod_Vel_26,Mod_Vel_27,Mod_Vel_28,Mod_Vel_29,Mod_Vel_30,Mod_Ener_1,Mod_Ener_2,Mod_Ener_3,Mod_Ener_4,Mod_Ener_5,Mod_Ener_6,Mod_Ener_7,Mod_Ener_8,Mod_Ener_9,Mod_Ener_10,Mod_Ener_11,Mod_Ener_12,Mod_Ener_13,Mod_Ener_14,Mod_Ener_15,Mod_Ener_16,Mod_Ener_17,Mod_Ener_18,Mod_Ener_19,Mod_Ener_20,Mod_Ener_21,Mod_Ener_22,Mod_Ener_23,Mod_Ener_24,Mod_Ener_25,Mod_Ener_26,Mod_Ener_27,Mod_Ener_28,Mod_Ener_29,Mod_Ener_30
1,99.77321023,315.8761014,5.863257563,293,10,7,22,1,5,5,1,0,7,4,1,0,0,3,2,0,0,0,0,0,3,1,0,1,0,1,0,0,0,-3.04E+03,9.28E+02,-8.10E+02,1.46E+03,4.08E+02,9.00E+02,1.35E+03,-6.04E+02,-3.31E+02,1.52E+03,-1.11E+03,-8.45E+02,-5.18E+02,4.38E+02,1.15E+03,1.14E+03,4.86E+02,5.53E+02,-6.22E+02,6.10E+02,6.69E+02,-1.41E+03,-1.24E+03,-6.45E+02,8.96E+02,-7.23E+02,-8.05E+02,-6.87E+02,-1.25E+03,-4.94E+02,1.675458,0.5277,0.394405,1.241988,0.108699,0.46347,0.683498,0.196104,0.074952,1.348246,0.894744,0.354716,0.124893,0.149841,1.092021,0.894627,0.185461,0.201374,0.213875,0.227523,0.235616,1.723034,0.816155,0.276581,0.878042,0.298151,0.925907,0.333339,0.337582,0.355769
1,95.32478536,313.7185694,9.523076104,226,2,16,8,1,9,0,14,3,2,0,1,1,0,0,0,0,0,1,1,1,0,1,0,2,0,0,1,1,0,-2.67E+03,4.53E+02,1.20E+03,8.96E+02,4.08E+02,1.18E+03,-4.06E+02,-1.88E+03,8.75E+02,8.75E+02,3.72E+02,8.45E+02,-8.98E+02,4.38E+02,-4.34E+02,-5.08E+02,-4.86E+02,-5.53E+02,-1.08E+03,-1.06E+03,-1.16E+03,5.35E+02,1.24E+03,6.45E+02,1.16E+03,-7.23E+02,4.65E+02,-1.19E+03,2.17E+03,4.94E+02,1.292333,0.125643,0.867692,0.469196,0.108699,0.800539,0.062136,1.895669,0.524667,0.449415,0.099416,0.354716,0.374679,0.149841,0.156003,0.178925,0.185461,0.201374,0.641624,0.682568,0.706848,0.246148,0.816155,0.276581,1.463403,0.298151,0.308636,1.000018,1.012746,0.355769
1,103.6414768,310.9274553,5.826258597,45,1,8,13,7,27,1,2,0,0,0,0,0,1,0,0,4,1,0,3,0,0,0,0,0,0,0,1,2,1,-1.19E+03,3.51E+02,-8.62E+02,1.13E+03,9.11E+02,-2.01E+03,-7.04E+02,7.79E+02,-3.31E+02,3.91E+02,-3.72E+02,4.88E+02,-5.18E+02,-7.59E+02,-4.34E+02,-5.08E+02,1.46E+03,-9.58E+02,-6.22E+02,1.61E+03,-6.69E+02,5.35E+02,7.17E+02,-6.45E+02,-5.17E+02,-7.23E+02,4.65E+02,1.19E+03,-2.80E+03,8.56E+02,0.257323,0.075386,0.446993,0.745193,0.543494,2.317349,0.186409,0.326839,0.074952,0.089883,0.099416,0.118239,0.124893,0.449523,0.156003,0.178925,1.669153,0.604123,0.213875,1.592658,0.235616,0.246148,0.272052,0.276581,0.292681,0.298151,0.308636,1.000018,1.68791,1.067306
1,95.21599311,310.8218999,10.35823782,126,16,2,7,3,9,3,1,1,0,0,1,0,5,0,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-1.99E+03,1.16E+03,4.67E+02,8.41E+02,-6.23E+02,-1.18E+03,-1.08E+03,-6.04E+02,5.73E+02,3.91E+02,3.72E+02,8.45E+02,-5.18E+02,1.45E+03,4.34E+02,-1.52E+03,4.86E+02,-5.53E+02,-1.08E+03,-6.10E+02,-6.69E+02,5.35E+02,-1.24E+03,-6.45E+02,-8.96E+02,-7.23E+02,8.05E+02,6.87E+02,-2.17E+03,4.94E+02,0.720504,0.829243,0.131468,0.413996,0.25363,0.800539,0.434953,0.196104,0.224857,0.089883,0.099416,0.354716,0.124893,1.648251,0.156003,1.610328,0.185461,0.201374,0.641624,0.227523,0.235616,0.246148,0.816155,0.276581,0.878042,0.298151,0.925907,0.333339,1.012746,0.355769
1,103.6858867,309.8411812,2.207396572,1,5,2,3,2,5,7,6,3,2,5,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,-1.78E+02,-6.72E+02,4.67E+02,-5.75E+02,-5.26E+02,9.00E+02,1.57E+03,1.26E+03,-8.75E+02,-8.75E+02,1.23E+03,-4.88E+02,-5.18E+02,4.38E+02,-7.52E+02,-8.80E+02,8.42E+02,5.53E+02,-6.22E+02,1.06E+03,-6.69E+02,-5.35E+02,7.17E+02,6.45E+02,-5.17E+02,-7.23E+02,-1.23E+03,-6.87E+02,-1.25E+03,-4.94E+02,0.005718,0.276414,0.131468,0.193198,0.181165,0.46347,0.932043,0.849782,0.524667,0.449415,1.093576,0.118239,0.124893,0.149841,0.468009,0.536776,0.556384,0.201374,0.213875,0.682568,0.235616,0.246148,0.272052,0.276581,0.292681,0.298151,2.160451,0.333339,0.337582,0.355769
1,102.7458428,311.4578403,4.225104877,19,17,5,20,1,4,4,6,7,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-7.75E+02,1.20E+03,-6.93E+02,1.39E+03,-4.08E+02,8.14E+02,1.22E+03,-1.26E+03,-1.28E+03,-1.17E+03,-6.44E+02,-4.88E+02,-5.18E+02,-4.38E+02,-4.34E+02,-8.80E+02,4.86E+02,-9.58E+02,6.22E+02,-6.10E+02,6.69E+02,-5.35E+02,-7.17E+02,-6.45E+02,-5.17E+02,-7.23E+02,4.65E+02,6.87E+02,-1.25E+03,-4.94E+02,0.108647,0.8795,0.289231,1.131589,0.108699,0.379203,0.559226,0.849782,1.124287,0.808947,0.298248,0.118239,0.124893,0.149841,0.156003,0.536776,0.185461,0.604123,0.213875,0.227523,0.235616,0.246148,0.272052,0.276581,0.292681,0.298151,0.308636,0.333339,0.337582,0.355769
1,103.7440122,307.6673298,5.838180273,262,13,21,6,5,8,2,2,2,2,2,2,1,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,-2.88E+03,1.05E+03,-1.37E+03,7.83E+02,7.81E+02,-1.12E+03,9.09E+02,-7.79E+02,-7.39E+02,-8.75E+02,-8.31E+02,-1.09E+03,-8.98E+02,4.38E+02,4.34E+02,-5.08E+02,-4.86E+02,-9.58E+02,1.08E+03,1.83E+03,-6.69E+02,5.35E+02,7.17E+02,6.45E+02,5.17E+02,-1.25E+03,4.65E+02,-6.87E+02,-1.25E+03,4.94E+02,1.498191,0.678472,1.130628,0.358797,0.398562,0.716272,0.310681,0.326839,0.374762,0.449415,0.49708,0.591194,0.374679,0.149841,0.156003,0.178925,0.185461,0.604123,0.641624,2.047704,0.235616,0.246148,0.272052,0.276581,0.292681,0.894454,0.308636,0.333339,0.337582,0.355769
1,105.5985747,312.0716923,4.28065888,77,2,5,6,4,8,0,2,8,1,8,3,0,0,2,1,1,2,6,2,1,0,0,1,0,0,2,0,1,1,-1.56E+03,4.53E+02,6.93E+02,7.83E+02,-7.06E+02,-1.12E+03,4.06E+02,7.79E+02,-1.36E+03,-6.78E+02,-1.53E+03,1.29E+03,-5.18E+02,-4.38E+02,9.71E+02,-8.80E+02,-8.42E+02,1.24E+03,2.24E+03,1.36E+03,-1.16E+03,5.35E+02,-7.17E+02,1.12E+03,5.17E+02,-7.23E+02,-1.04E+03,-6.87E+02,2.17E+03,-8.56E+02,0.440308,0.125643,0.289231,0.358797,0.326096,0.716272,0.062136,0.326839,1.274192,0.269649,1.690072,0.827671,0.124893,0.149841,0.780015,0.536776,0.556384,1.006872,2.780372,1.137613,0.706848,0.246148,0.272052,0.829742,0.292681,0.298151,1.543179,0.333339,1.012746,1.067306
1,96.18615832,310.4417702,13.25340294,399,6,11,11,9,16,2,1,3,0,0,4,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,2,0,-3.55E+03,7.30E+02,-1.00E+03,1.04E+03,1.03E+03,-1.56E+03,9.09E+02,-6.04E+02,-8.75E+02,-3.91E+02,3.72E+02,-1.46E+03,-5.18E+02,4.38E+02,-4.34E+02,5.08E+02,-8.42E+02,-5.53E+02,-6.22E+02,1.06E+03,6.69E+02,-5.35E+02,1.60E+03,6.45E+02,-5.17E+02,-1.25E+03,4.65E+02,6.87E+02,-2.80E+03,-4.94E+02,2.281597,0.326672,0.604755,0.634794,0.688426,1.39041,0.310681,0.196104,0.524667,0.089883,0.099416,1.064149,0.124893,0.149841,0.156003,0.178925,0.556384,0.201374,0.213875,0.682568,0.235616,0.246148,1.360259,0.276581,0.292681,0.894454,0.308636,0.333339,1.68791,0.355769
1,95.48926654,317.677476,2.896306149,99,14,7,8,9,3,2,0,1,1,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,1,0,1,0,0,-1.77E+03,-1.09E+03,8.10E+02,-8.96E+02,1.03E+03,7.18E+02,9.09E+02,-3.48E+02,-5.73E+02,6.78E+02,8.31E+02,-4.88E+02,-5.18E+02,4.38E+02,-4.34E+02,8.80E+02,1.46E+03,-9.58E+02,-6.22E+02,-6.10E+02,-6.69E+02,-5.35E+02,7.17E+02,6.45E+02,-5.17E+02,1.25E+03,-4.65E+02,1.19E+03,-1.25E+03,4.94E+02,0.56611,0.728729,0.394405,0.469196,0.688426,0.294935,0.310681,0.065368,0.224857,0.269649,0.49708,0.118239,0.124893,0.149841,0.156003,0.536776,1.669153,0.604123,0.213875,0.227523,0.235616,0.246148,0.272052,0.276581,0.292681,0.894454,0.308636,1.000018,0.337582,0.355769
1,100.497172,315.0476113,6.493020577,202,19,10,1,0,13,4,0,2,3,0,0,0,0,1,0,1,0,0,0,1,2,0,1,0,0,1,2,0,0,-2.53E+03,1.26E+03,9.58E+02,3.76E+02,-2.35E+02,1.41E+03,1.22E+03,3.48E+02,-7.39E+02,-1.04E+03,3.72E+02,-4.88E+02,5.18E+02,-4.38E+02,7.52E+02,-5.08E+02,8.42E+02,5.53E+02,6.22E+02,6.10E+02,1.16E+03,-1.20E+03,7.17E+02,1.12E+03,-5.17E+02,-7.23E+02,-8.05E+02,1.54E+03,1.25E+03,-4.94E+02,1.155094,0.980015,0.552167,0.082799,0.036233,1.137608,0.559226,0.065368,0.374762,0.629181,0.099416,0.118239,0.124893,0.149841,0.468009,0.178925,0.556384,0.201374,0.213875,0.227523,0.706848,1.230738,0.272052,0.829742,0.292681,0.298151,0.925907,1.666697,0.337582,0.355769
1,108.9247679,299.1554475,7.597178845,138,14,3,0,2,4,0,13,1,2,1,0,0,5,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,-2.09E+03,1.09E+03,5.53E+02,-2.17E+02,-5.26E+02,-8.14E+02,4.06E+02,1.81E+03,-5.73E+02,-8.75E+02,6.44E+02,-4.88E+02,-5.18E+02,-1.45E+03,7.52E+02,-5.08E+02,-4.86E+02,-9.58E+02,1.08E+03,1.06E+03,6.69E+02,-5.35E+02,7.17E+02,-1.12E+03,5.17E+02,7.23E+02,4.65E+02,-1.19E+03,-2.17E+03,-4.94E+02,0.789124,0.728729,0.184056,0.0276,0.181165,0.379203,0.062136,1.764933,0.224857,0.449415,0.298248,0.118239,0.124893,1.648251,0.468009,0.178925,0.185461,0.604123,0.641624,0.682568,0.235616,0.246148,0.272052,0.829742,0.292681,0.298151,0.308636,1.000018,1.012746,0.355769
1,99.63593069,303.6198196,12.15301482,315,5,1,12,0,1,5,1,3,2,0,0,0,1,0,0,0,0,1,1,1,3,0,0,0,1,0,0,1,0,-3.15E+03,6.72E+02,3.62E+02,-1.09E+03,-2.35E+02,-4.70E+02,-1.35E+03,6.04E+02,-8.75E+02,-8.75E+02,-3.72E+02,4.88E+02,5.18E+02,7.59E+02,4.34E+02,5.08E+02,-4.86E+02,5.53E+02,1.08E+03,-1.06E+03,1.16E+03,1.41E+03,7.17E+02,6.45E+02,5.17E+02,-1.25E+03,-4.65E+02,6.87E+02,2.17E+03,4.94E+02,1.80126,0.276414,0.078881,0.689994,0.036233,0.126401,0.683498,0.196104,0.524667,0.449415,0.099416,0.118239,0.124893,0.449523,0.156003,0.178925,0.185461,0.201374,0.641624,0.682568,0.706848,1.723034,0.272052,0.276581,0.292681,0.894454,0.308636,0.333339,1.012746,0.355769
1,96.22114484,312.8548452,5.218686069,246,1,4,6,14,9,1,9,1,6,2,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-2.79E+03,-3.51E+02,6.27E+02,7.83E+02,-1.27E+03,-1.18E+03,-7.04E+02,1.52E+03,5.73E+02,-1.41E+03,8.31E+02,-4.88E+02,-5.18E+02,1.16E+03,7.52E+02,-5.08E+02,-8.42E+02,-5.53E+02,1.08E+03,-6.10E+02,6.69E+02,-5.35E+02,-7.17E+02,6.45E+02,5.17E+02,7.23E+02,-4.65E+02,1.19E+03,-1.25E+03,4.94E+02,1.406699,0.075386,0.236643,0.358797,1.050755,0.800539,0.186409,1.24199,0.224857,1.168479,0.49708,0.118239,0.124893,1.048887,0.468009,0.178925,0.556384,0.201374,0.641624,0.227523,0.235616,0.246148,0.272052,0.276581,0.292681,0.298151,0.308636,1.000018,0.337582,0.355769
1,94.2667426,311.2931005,13.07494898,307,10,23,1,9,0,0,2,0,1,3,2,0,2,1,1,2,0,0,1,0,2,1,0,1,0,2,0,0,0,-3.11E+03,9.28E+02,1.43E+03,3.76E+02,1.03E+03,-2.71E+02,4.06E+02,-7.79E+02,3.31E+02,6.78E+02,9.83E+02,-1.09E+03,5.18E+02,9.80E+02,7.52E+02,8.80E+02,1.09E+03,5.53E+02,-6.22E+02,-1.06E+03,6.69E+02,1.20E+03,-1.24E+03,-6.45E+02,-8.96E+02,-7.23E+02,-1.04E+03,-6.87E+02,-1.25E+03,4.94E+02,1.755514,0.5277,1.235803,0.082799,0.688426,0.042134,0.062136,0.326839,0.074952,0.269649,0.695912,0.591194,0.124893,0.749205,0.468009,0.536776,0.927307,0.201374,0.213875,0.682568,0.235616,1.230738,0.816155,0.276581,0.878042,0.298151,1.543179,0.333339,0.337582,0.355769
1,98.56717846,314.5451791,6.680561493,187,0,24,9,7,7,6,0,1,1,1,0,3,0,0,2,1,0,0,3,1,1,0,1,0,0,0,0,0,0,-2.43E+03,-2.03E+02,-1.46E+03,-9.47E+02,-9.11E+02,1.05E+03,1.47E+03,-3.48E+02,5.73E+02,-6.78E+02,6.44E+02,4.88E+02,-1.37E+03,-4.38E+02,-4.34E+02,1.14E+03,8.42E+02,5.53E+02,-6.22E+02,1.61E+03,-1.16E+03,9.26E+02,-7.17E+02,1.12E+03,5.17E+02,7.23E+02,4.65E+02,6.87E+02,-1.25E+03,-4.94E+02,1.06932,0.025129,1.288391,0.524395,0.543494,0.632004,0.807771,0.065368,0.224857,0.269649,0.298248,0.118239,0.874251,0.149841,0.156003,0.894627,0.556384,0.201374,0.213875,1.592658,0.706848,0.738443,0.272052,0.829742,0.292681,0.298151,0.308636,0.333339,0.337582,0.355769
1,102.4767561,315.6797046,3.618500823,60,47,14,0,1,13,7,1,0,4,0,0,0,3,0,3,0,0,1,1,0,0,0,0,4,1,0,0,0,0,-1.38E+03,-1.97E+03,-1.13E+03,2.17E+02,-4.08E+02,-1.41E+03,-1.57E+03,-6.04E+02,-3.31E+02,1.17E+03,-3.72E+02,4.88E+02,5.18E+02,1.16E+03,-4.34E+02,-1.34E+03,-4.86E+02,5.53E+02,-1.08E+03,1.06E+03,-6.69E+02,-5.35E+02,7.17E+02,-6.45E+02,-1.55E+03,1.25E+03,4.65E+02,-6.87E+02,1.25E+03,4.94E+02,0.343097,2.387215,0.762517,0.0276,0.108699,1.137608,0.932043,0.196104,0.074952,0.808947,0.099416,0.118239,0.124893,1.048887,0.156003,1.252477,0.185461,0.201374,0.641624,0.682568,0.235616,0.246148,0.272052,0.276581,2.634126,0.894454,0.308636,0.333339,0.337582,0.355769
1,92.60063285,317.592895,10.00376886,47,21,35,18,2,8,2,2,2,2,0,1,3,3,4,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,-1.22E+03,-1.33E+03,1.76E+03,-1.32E+03,5.26E+02,1.12E+03,9.09E+02,7.79E+02,-7.39E+02,-8.75E+02,-3.72E+02,8.45E+02,-1.37E+03,-1.16E+03,1.30E+03,-5.08E+02,-4.86E+02,1.24E+03,-6.22E+02,1.06E+03,6.69E+02,-5.35E+02,7.17E+02,6.45E+02,-5.17E+02,-1.91E+03,-4.65E+02,6.87E+02,-1.25E+03,4.94E+02,0.268759,1.080529,1.866852,1.02119,0.181165,0.716272,0.310681,0.326839,0.374762,0.449415,0.099416,0.354716,0.874251,1.048887,1.404027,0.178925,0.185461,1.006872,0.213875,0.682568,0.235616,0.246148,0.272052,0.276581,0.292681,2.08706,0.308636,0.333339,0.337582,0.355769
1,93.9126766,308.323834,11.08863618,129,3,12,4,2,1,0,3,0,4,6,3,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,-2.02E+03,-5.36E+02,1.05E+03,-6.52E+02,-5.26E+02,-4.70E+02,-4.06E+02,9.22E+02,3.31E+02,-1.17E+03,-1.34E+03,1.29E+03,1.56E+03,-4.38E+02,-4.34E+02,5.08E+02,4.86E+02,5.53E+02,6.22E+02,-6.10E+02,-6.69E+02,-5.35E+02,1.60E+03,-6.45E+02,-5.17E+02,-7.23E+02,-4.65E+02,-1.54E+03,1.25E+03,4.94E+02,0.737659,0.1759,0.657342,0.248398,0.181165,0.126401,0.062136,0.457575,0.074952,0.808947,1.292408,0.827671,1.124037,0.149841,0.156003,0.178925,0.185461,0.201374,0.213875,0.227523,0.235616,0.246148,1.360259,0.276581,0.292681,0.298151,0.308636,1.666697,0.337582,0.355769
1,95.77188649,314.1172851,12.4956083,128,9,1,5,5,6,3,7,8,0,3,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-2.01E+03,-8.83E+02,-3.62E+02,7.20E+02,-7.81E+02,-9.78E+02,1.08E+03,-1.35E+03,1.36E+03,3.91E+02,-9.83E+02,4.88E+02,8.98E+02,-9.80E+02,4.34E+02,5.08E+02,1.46E+03,-5.53E+02,6.22E+02,6.10E+02,6.69E+02,-5.35E+02,-7.17E+02,6.45E+02,-5.17E+02,7.23E+02,-4.65E+02,-6.87E+02,-1.25E+03,-1.10E+03,0.731941,0.477443,0.078881,0.303597,0.398562,0.547737,0.434953,0.980518,1.274192,0.089883,0.695912,0.118239,0.374679,0.749205,0.156003,0.178925,1.669153,0.201374,0.213875,0.227523,0.235616,0.246148,0.272052,0.276581,0.292681,0.298151,0.308636,0.333339,0.337582,1.778843
1,95.88778597,316.8597212,4.997936331,86,1,9,26,8,3,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,-1.65E+03,-3.51E+02,-9.11E+02,1.58E+03,-9.70E+02,-7.18E+02,-2.26E+03,3.48E+02,3.31E+02,3.91E+02,3.72E+02,4.88E+02,-8.98E+02,-4.38E+02,4.34E+02,5.08E+02,4.86E+02,9.58E+02,-6.22E+02,6.10E+02,-6.69E+02,-5.35E+02,-7.17E+02,1.71E+03,-5.17E+02,7.23E+02,-8.05E+02,6.87E+02,1.25E+03,-8.56E+02,0.491773,0.075386,0.49958,1.462786,0.61596,0.294935,1.926222,0.065368,0.074952,0.089883,0.099416,0.118239,0.374679,0.149841,0.156003,0.178925,0.185461,0.604123,0.213875,0.227523,0.235616,0.246148,0.272052,1.936065,0.292681,0.298151,0.925907,0.333339,0.337582,1.067306
1,105.5169525,298.3516761,6.996301305,89,1,16,2,8,6,2,3,0,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.68E+03,-3.51E+02,1.20E+03,-4.86E+02,9.70E+02,9.78E+02,9.09E+02,9.22E+02,-3.31E+02,-8.75E+02,-9.83E+02,8.45E+02,-8.98E+02,4.38E+02,4.34E+02,-5.08E+02,-4.86E+02,-5.53E+02,1.08E+03,-6.10E+02,6.69E+02,5.35E+02,7.17E+02,-6.45E+02,5.17E+02,7.23E+02,-4.65E+02,6.87E+02,1.25E+03,4.94E+02,0.508928,0.075386,0.867692,0.137999,0.61596,0.547737,0.310681,0.457575,0.074952,0.449415,0.695912,0.354716,0.374679,0.149841,0.156003,0.178925,0.185461,0.201374,0.641624,0.227523,0.235616,0.246148,0.272052,0.276581,0.292681,0.298151,0.308636,0.333339,0.337582,0.355769
1,105.5234869,298.1527759,10.91118965,207,3,0,5,12,2,0,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-2.56E+03,5.36E+02,-2.09E+02,7.20E+02,1.18E+03,-6.07E+02,-4.06E+02,-1.26E+03,-7.39E+02,-3.91E+02,-3.72E+02,-4.88E+02,-8.98E+02,4.38E+02,4.34E+02,-5.08E+02,-4.86E+02,-5.53E+02,6.22E+02,-1.06E+03,6.69E+02,-5.35E+02,-7.17E+02,6.45E+02,-5.17E+02,7.23E+02,4.65E+02,-6.87E+02,-2.17E+03,-4.94E+02,1.183685,0.1759,0.026294,0.303597,0.905823,0.210668,0.062136,0.849782,0.374762,0.089883,0.099416,0.118239,0.374679,0.149841,0.156003,0.178925,0.185461,0.201374,0.213875,0.682568,0.235616,0.246148,0.272052,0.276581,0.292681,0.298151,0.308636,0.333339,1.012746,0.355769
1,99.33596978,312.6154143,8.761653008,136,8,14,10,0,5,2,10,0,5,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-2.07E+03,-8.35E+02,1.13E+03,9.95E+02,-2.35E+02,9.00E+02,9.09E+02,1.60E+03,-3.31E+02,1.30E+03,-6.44E+02,-8.45E+02,-1.16E+03,7.59E+02,-4.34E+02,-5.08E+02,-4.86E+02,-5.53E+02,1.08E+03,-6.10E+02,6.69E+02,5.35E+02,7.17E+02,6.45E+02,-8.96E+02,-7.23E+02,4.65E+02,1.19E+03,1.25E+03,4.94E+02,0.777687,0.427186,0.762517,0.579595,0.036233,0.46347,0.310681,1.372726,0.074952,0.988713,0.298248,0.354716,0.624465,0.449523,0.156003,0.178925,0.185461,0.201374,0.641624,0.227523,0.235616,0.246148,0.272052,0.276581,0.878042,0.298151,0.308636,1.000018,0.337582,0.355769
